student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft,family_siblings,family_income_father,family_income_mother,laptop_brand,laptop_year,phone_brand,phone_year,addr_city,addr_district,addr_postal
631,,19,Female,,+16866293371,Patriciaport,kristencohen@brown.com,2008-10-17 01:49:29,Data Science,,pending,0.0,,214.0,,"New Raymondchester 21-kv, dom 12, Tashkent","range, evidence",3.0,1.0,4.0,"study, listen",4.0,480.0,454.0,HP,2018.0,Xiaomi,2018.0,Tashkent,,
632,Michelle Price,20,Male,93.0,+18134467811,Lake Mistyside,,,Data Science,80,pending,1.39,excellent,187.0,2018-08-05 00:00:00,UZ 100591 Tashkent Bradleymouth,"radio, arm",1.0,2.0,2.0,"offer, hair",0.0,1476.0,1385.0,HP,2015.0,Samsung,2023.0,,,
633,,18,Female,72.0,+19292287610,Jackieville,,1981-08-14 20:59:00,Data Science,83,active,15.5,excellent,164.0,1981-09-17 00:00:00,"Apartment 36, Hoffmanbury district, Tashkent, UZ, 100441","shoulder, option",4.0,4.0,5.0,"machine, use",5.0,1141.0,431.0,HP,2024.0,Xiaomi,2021.0,Tashkent,Hoffmanbury district,100441
635,,21,Female,100.0,+10003580435,Lake Joshua,jacobsrandy@collins-harrison.biz,1993-07-04 16:36:32,Data Science,,pending,,good,294.0,,UZ 100086 Tashkent Teresafort,,,,,,,,,,,,,,,
636,,19,Female,72.0,,Allenfort,,1984-12-25 00:00:00,Data Science,88,active,,excellent,252.0,1981-12-19 00:00:00,UZ 100295 Tashkent Lake Cassandraburgh,"yeah, poor",1.0,5.0,1.0,"everybody, easy",5.0,1144.0,1098.0,HP,2023.0,Xiaomi,2024.0,,,
639,,22,Male,56.0,+16600717305,Monroeview,,1998-06-17 00:00:00,Data Science,110,inactive,3.38,excellent,235.0,2004-02-27 00:00:00,UZ 100501 Tashkent South Robert,"defense, firm",4.0,3.0,1.0,"capital, contain",1.0,1005.0,453.0,Lenovo,2020.0,Apple,2020.0,,,
641,,,Female,89.0,+15588638436,Lucasstad,,2011-08-29 00:00:00,Python,,inactive,,,165.0,2004-07-07 00:00:00,"39572 Sparks Ville, Smithfort",,,,,,,,,,,,,,,
642,Kristen Wu,20,Male,,+15976482146,Port Timothy,,2022-01-05 00:00:00,Data Science,110,inactive,15.5,excellent,279.0,1988-07-02 00:00:00,"Apartment 23, Jayport district, Tashkent, UZ, 100728",,,,,,,,,,,,,Tashkent,Jayport district,100728
643,,,Female,,,West Ryan,,2010-07-21 00:00:00,Data Science,97,pending,,good,223.0,1986-05-28 00:00:00,"011 Clark Stravenue Apt. 882, Port Ericborough","prove, rest",5.0,3.0,2.0,"carry, cover",3.0,580.0,929.0,Lenovo,2017.0,Xiaomi,2021.0,,,
644,,,Female,52.0,+11342821013,East Angelabury,,1977-10-13 00:00:00,Python,84,inactive,37.0,,212.0,2025-01-03 02:54:30,"Apartment 5, Irwinport district, Tashkent, UZ, 100581","plan, hotel",4.0,1.0,2.0,"whose, glass",1.0,1063.0,604.0,Lenovo,2023.0,Samsung,2020.0,Tashkent,Irwinport district,100581
645,Michael Richardson,20,Male,,,Carsonbury,,,Python,95,pending,,,247.0,2016-09-01 00:00:00,"Apartment 41, North Benjamin district, Tashkent, UZ, 100898","call, low",5.0,2.0,3.0,"scientist, subject",2.0,944.0,291.0,HP,2023.0,Samsung,2022.0,Tashkent,North Benjamin district,100898
646,Karen Miller,18,Female,78.0,+18071242803,New Anthonyberg,,1991-06-04 21:05:42,Python,89,inactive,37.0,,66.0,1992-12-12 00:00:00,"Apartment 12, East Christopher district, Tashkent, UZ, 100491",,,,,,,,,,,,,Tashkent,East Christopher district,100491
647,Meagan Benton,19,Female,61.0,,West Edward,nathanortiz@stein.com,1985-11-20 05:11:00,Data Science,115,active,,excellent,299.0,2001-10-07 00:00:00,UZ 100647 Tashkent Fordton,,,,,,,,,,,,,,,
648,Michelle Turner,20,Male,,,Port Bethanyton,,,Python,110,inactive,37.0,average,84.0,,"Lake James 13-kv, dom 2, Tashkent","force, as",5.0,2.0,4.0,"store, artist",5.0,1332.0,579.0,HP,2020.0,Samsung,2020.0,Tashkent,,
649,,21,Unknown,,+15141352854,West Eric,,2016-03-19 00:00:00,Python,112,pending,37.0,excellent,61.0,2021-03-21 00:00:00,"Apartment 22, Thomasborough district, Tashkent, UZ, 100030",,,,,,,,,,,,,Tashkent,Thomasborough district,100030
651,Ryan Wilson,18,Female,65.0,+16414814742,Michaelport,jacksonvictoria@mullins-fuller.net,2007-04-29 09:49:00,Data Science,98,active,2.23,excellent,183.0,1998-01-14 00:00:00,UZ 100519 Tashkent Rodneytown,"recently, catch",3.0,5.0,1.0,"night, none",3.0,310.0,480.0,Dell,2016.0,Xiaomi,2024.0,,,
653,Melissa Moore DDS,20,Male,84.0,+18140849308,South Johnton,,1995-11-06 00:00:00,Python,,pending,1.3,excellent,135.0,2003-05-19 00:00:00,"Apartment 17, West Gregoryburgh district, Tashkent, UZ, 100707",,,,,,,,,,,,,Tashkent,West Gregoryburgh district,100707
655,,21,Female,94.0,,Grayborough,,2017-03-08 12:35:00,Data Science,,active,,good,292.0,2014-05-20 00:00:00,"BROKEN,ADDRESS,DATA,,,","television, sport",4.0,2.0,3.0,"security, successful",2.0,291.0,982.0,Dell,2020.0,Apple,2019.0,,,
656,Brandon Gross,22,Female,79.0,+11305345966,Paulfort,nwong@yahoo.com,2017-03-23 15:50:00,Data Science,110,inactive,-2.0,,197.0,2007-10-15 00:59:49,"7610 Baker Glens Suite 376, Port Carol","woman, human",2.0,2.0,4.0,"power, read",2.0,1028.0,412.0,Lenovo,2022.0,Apple,2021.0,,,
657,Eric Stewart,22,Male,74.0,,Williamsborough,,,Data Science,,active,-2.0,average,188.0,1993-10-20 00:00:00,"Shahburgh 22-kv, dom 42, Tashkent","standard, attack",4.0,3.0,5.0,"threat, this",5.0,1388.0,617.0,Lenovo,2019.0,Xiaomi,2023.0,Tashkent,,
658,Kaitlin Cobb,18,Female,,+15804192810,Coxfort,,2015-07-06 00:00:00,Python,,inactive,-2.0,average,167.0,1992-04-28 00:24:00,"BROKEN,ADDRESS,DATA,,,","clear, miss",2.0,1.0,4.0,"accept, article",3.0,705.0,1163.0,HP,2016.0,Xiaomi,2024.0,,,
659,Brittney Chapman,19,Female,60.0,,Nicholasbury,,2002-09-06 21:07:00,Data Science,110,active,15.5,,93.0,2010-09-18 03:12:00,UZ 100771 Tashkent South Janet,,,,,,,,,,,,,,,
660,,,Unknown,,+14119699710,Christopherton,,2016-07-18 07:03:00,Data Science,,inactive,,excellent,259.0,2009-06-16 00:00:00,"West Kari 8-kv, dom 5, Tashkent","first, article",1.0,3.0,2.0,"less, interview",4.0,202.0,1468.0,Lenovo,2023.0,Samsung,2019.0,Tashkent,,
661,Jennifer Chavez,21,Male,,,Rodriguezberg,,2016-10-16 13:13:41,Data Science,113,active,-2.0,excellent,160.0,2016-02-13 11:02:19,"BROKEN,ADDRESS,DATA,,,","president, enter",5.0,2.0,3.0,"Congress, year",1.0,1259.0,1324.0,HP,2020.0,Apple,2023.0,,,
662,,20,Unknown,80.0,,Port Daniel,ageorge@gmail.com,2009-11-17 00:00:00,Python,110,active,,,73.0,1974-03-22 00:00:00,"Lake Christopherchester 3-kv, dom 9, Tashkent",,,,,,,,,,,,,Tashkent,,
663,Thomas Bailey,,Male,,+14999413476,Melissachester,,2008-08-16 23:17:00,Python,110,inactive,,average,295.0,1975-08-14 18:49:44,UZ 100301 Tashkent West Jessefurt,"build, break",1.0,1.0,2.0,"suffer, meet",0.0,1290.0,1099.0,Dell,2023.0,Apple,2018.0,,,
664,Joel Lam,18,Female,88.0,+11356856995,Lake Josephbury,,2008-05-13 00:00:00,Python,100,inactive,3.46,good,294.0,1984-10-21 00:00:00,"Apartment 4, Jordanton district, Tashkent, UZ, 100711","line, can",3.0,2.0,5.0,"talk, always",2.0,1167.0,863.0,Dell,2019.0,Samsung,2018.0,Tashkent,Jordanton district,100711
665,,18,Female,73.0,+13286619055,New Wendyville,,2021-07-30 04:25:00,Python,,inactive,3.93,excellent,257.0,1991-06-23 18:14:56,"Apartment 35, North Davidburgh district, Tashkent, UZ, 100920","take, group",4.0,2.0,4.0,"no, kitchen",4.0,502.0,570.0,HP,2020.0,Apple,2024.0,Tashkent,North Davidburgh district,100920
666,,18,Male,60.0,+14985544500,Johnsonburgh,,2002-08-19 19:18:47,Data Science,,inactive,,excellent,112.0,2008-07-19 03:02:43,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
667,Joshua Wiley,20,Female,70.0,,New Michael,,2025-03-01 23:37:41,Data Science,110,inactive,2.35,,157.0,,UZ 100944 Tashkent Paulburgh,,,,,,,,,,,,,,,
668,,,Unknown,,,South Ryan,villarrealronald@rogers.com,1998-04-23 03:06:42,Data Science,110,active,15.5,good,247.0,2023-12-26 00:00:00,"Apartment 42, Christieville district, Tashkent, UZ, 100696","third, out",5.0,3.0,5.0,"discussion, democratic",3.0,1022.0,295.0,Dell,2023.0,Samsung,2024.0,Tashkent,Christieville district,100696
669,Andrea Thomas,,Female,,+13885097753,Kennethland,,1982-07-22 00:00:00,Data Science,80,inactive,,excellent,5800.0,1994-02-20 00:00:00,UZ 100474 Tashkent Jasonhaven,"live, arrive",5.0,5.0,4.0,"soldier, skin",1.0,324.0,909.0,Lenovo,2022.0,Samsung,2018.0,,,
670,,18,Male,,,West Kimberly,,,Python,,active,3.87,good,61.0,1996-06-19 00:00:00,"Apartment 28, North Lauraville district, Tashkent, UZ, 100298",,,,,,,,,,,,,Tashkent,North Lauraville district,100298
671,,,Male,91.0,+19592815921,Lake Susan,frazieramber@gmail.com,2003-10-04 09:49:55,Data Science,,inactive,15.5,excellent,270.0,1996-07-03 00:00:00,"Apartment 32, West Angela district, Tashkent, UZ, 100459",,,,,,,,,,,,,Tashkent,West Angela district,100459
672,Frank Ward,,Female,,,West Erikamouth,rowevalerie@gmail.com,2006-07-04 04:24:18,Data Science,110,pending,15.5,excellent,84.0,2014-05-16 00:00:00,UZ 100098 Tashkent North Tammy,"rise, instead",1.0,4.0,5.0,"miss, operation",2.0,520.0,1164.0,HP,2023.0,Samsung,2018.0,,,
674,Aaron Reynolds,18,Female,93.0,+13665415025,Johnshire,,1980-09-11 02:22:00,Data Science,,active,,good,56.0,2017-10-19 02:05:43,UZ 100463 Tashkent Allenberg,,,,,,,,,,,,,,,
675,,,Female,68.0,+19075650218,Vanessaburgh,rjohnson@gmail.com,2017-06-13 00:55:00,Data Science,92,pending,-2.0,excellent,181.0,1982-03-23 00:00:00,"BROKEN,ADDRESS,DATA,,,","bed, address",2.0,2.0,3.0,"health, production",5.0,1449.0,792.0,Dell,2020.0,Samsung,2022.0,,,
676,Keith Marshall,18,Male,,+12328080214,Lake Ricardo,,,Data Science,110,inactive,0.0,excellent,245.0,2022-03-22 00:00:00,"BROKEN,ADDRESS,DATA,,,","security, artist",4.0,5.0,1.0,"smile, area",3.0,971.0,544.0,Dell,2018.0,Xiaomi,2019.0,,,
677,Christopher Griffin,22,Male,,,New Jessicaburgh,danielsbrent@gmail.com,1995-11-27 18:10:00,Data Science,70,active,-2.0,excellent,227.0,1979-01-17 00:00:00,UZ 100395 Tashkent Lake Andre,"seven, or",2.0,4.0,2.0,"since, Mr",2.0,522.0,1281.0,HP,2024.0,Samsung,2018.0,,,
678,Amanda Johnson,18,Female,,,Lake Lindsayport,,2015-08-10 00:00:00,Python,,pending,,excellent,259.0,2005-12-04 19:31:13,UZ 100414 Tashkent Andreafort,"need, when",5.0,1.0,2.0,"partner, notice",2.0,1056.0,1402.0,HP,2024.0,Apple,2024.0,,,
682,Steven Rodriguez,20,Female,73.0,+19230703425,Donnaview,,,Python,110,active,3.89,excellent,260.0,,UZ 100158 Tashkent North Toddfurt,"no, score",5.0,3.0,3.0,"staff, beat",5.0,900.0,729.0,Dell,2018.0,Samsung,2022.0,,,
683,Joseph Ruiz,21,Unknown,,+14323764962,Davidfort,stoutpaul@yahoo.com,1993-02-12 13:30:00,Data Science,91,inactive,-2.0,excellent,15800.0,2014-05-24 00:00:00,"BROKEN,ADDRESS,DATA,,,","couple, grow",2.0,5.0,2.0,"surface, control",5.0,995.0,458.0,Lenovo,2020.0,Xiaomi,2022.0,,,
684,,22,Male,85.0,+10140264689,Clairestad,,2018-07-10 00:00:00,Data Science,110,active,,average,162.0,1989-05-13 00:00:00,UZ 100137 Tashkent Gloverborough,,,,,,,,,,,,,,,
685,Scott Vazquez,18,Female,,+11405693589,North Rachelville,xkelley@gmail.com,,Data Science,,inactive,,excellent,260.0,2010-02-28 00:00:00,"840 Mcdaniel Route Suite 183, Joshuatown","hospital, address",1.0,4.0,3.0,"religious, when",2.0,1436.0,1024.0,HP,2020.0,Apple,2024.0,,,
686,Christina Small MD,20,Unknown,66.0,+14748314110,Port Juliaport,,1976-03-07 00:00:00,Python,,pending,-2.0,average,177.0,,UZ 100787 Tashkent Carneyview,,,,,,,,,,,,,,,
687,Sarah Brown,20,Unknown,90.0,+15760518069,Robertsville,,2014-05-14 23:46:13,Data Science,,active,37.0,average,165.0,2008-09-17 20:10:00,UZ 100811 Tashkent Johnnyton,"who, player",4.0,1.0,2.0,"throw, central",2.0,1136.0,925.0,HP,2015.0,Samsung,2022.0,,,
688,Samuel Garcia,18,Female,52.0,+18862100875,Gonzalezfurt,andrew67@hotmail.com,2019-02-14 00:00:00,Data Science,115,inactive,15.5,average,177.0,2017-05-26 00:00:00,UZ 100532 Tashkent Kevintown,"rich, road",2.0,2.0,3.0,"find, grow",5.0,269.0,897.0,Dell,2015.0,Xiaomi,2020.0,,,
689,,21,Unknown,67.0,+15354984540,East Markview,gregory47@garcia-maldonado.com,2000-02-11 00:00:00,Data Science,110,pending,,excellent,21300.0,1983-04-24 00:00:00,"South Thomas 10-kv, dom 16, Tashkent","wide, rise",5.0,3.0,5.0,"me, campaign",1.0,1339.0,1052.0,Dell,2022.0,Samsung,2023.0,Tashkent,,
691,Clinton Walton,,Female,,+10195686502,South Aliciamouth,,2024-05-12 00:00:00,Data Science,,inactive,3.29,good,184.0,2012-05-24 00:00:00,"Lake Robert 27-kv, dom 23, Tashkent","responsibility, person",4.0,1.0,1.0,"language, money",2.0,1125.0,576.0,HP,2022.0,Apple,2018.0,Tashkent,,
692,Ryan Johnson,,Female,,+15008252784,West Jamesfurt,christycole@hotmail.com,1993-08-21 00:00:00,Data Science,110,inactive,,average,283.0,2025-03-14 19:33:00,"BROKEN,ADDRESS,DATA,,,","tree, Democrat",1.0,3.0,1.0,"who, financial",2.0,900.0,381.0,Lenovo,2024.0,Samsung,2019.0,,,
693,John Martin,19,Female,95.0,+16323652942,Thompsonmouth,,,Python,110,inactive,0.0,excellent,254.0,1982-01-14 00:00:00,"99339 Daniel Plains Suite 713, Carterstad","yeah, stay",1.0,4.0,4.0,"address, step",0.0,443.0,881.0,HP,2018.0,Apple,2024.0,,,
695,,18,Female,70.0,,West Patrickchester,vthompson@lewis.com,1995-07-13 00:00:00,Python,83,inactive,-2.0,good,208.0,1972-05-01 21:41:00,"19337 Fitzgerald Rapids Suite 180, Tiffanytown",,,,,,,,,,,,,,,
696,,22,Male,,,Hermanhaven,,,Data Science,,inactive,,average,73.0,1997-06-04 06:01:00,"615 Freeman Camp, Sandersberg","civil, follow",3.0,2.0,2.0,"bag, picture",2.0,1346.0,1300.0,Lenovo,2022.0,Samsung,2022.0,,,
697,,,Unknown,93.0,+16928790399,Watsonbury,,1998-06-04 00:00:00,Data Science,,inactive,,good,203.0,1985-12-20 00:00:00,"1505 Moon Shore, Smithchester",,,,,,,,,,,,,,,
698,Theresa King,19,Male,91.0,+14246227514,Hurleyburgh,,1977-07-25 14:23:23,Data Science,,active,1.22,excellent,226.0,1977-05-28 23:01:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
699,Charles White,20,Female,,+17030257395,New Antonio,,,Data Science,110,inactive,-2.0,,225.0,2019-12-19 00:00:00,"Apartment 1, Fisherbury district, Tashkent, UZ, 100016","side, resource",5.0,4.0,1.0,"race, as",5.0,1429.0,928.0,HP,2024.0,Xiaomi,2019.0,Tashkent,Fisherbury district,100016
700,Angela Nichols,19,Female,,+13150867047,South Christopherberg,,2014-03-04 00:00:00,Python,,inactive,0.0,good,5600.0,2010-04-01 00:00:00,"West Sara 6-kv, dom 12, Tashkent","vote, speak",2.0,5.0,5.0,"occur, we",3.0,358.0,1422.0,HP,2015.0,Apple,2022.0,Tashkent,,
702,Megan Lester,18,Female,90.0,+16107292481,Port Victoria,,1976-05-25 00:00:00,Data Science,67,pending,3.2,excellent,106.0,1997-02-17 11:19:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
703,,19,Male,55.0,+19626063863,Colemanmouth,,1999-10-30 00:00:00,Data Science,110,inactive,15.5,excellent,217.0,1976-10-31 00:00:00,"North Zacharyville 23-kv, dom 2, Tashkent",,,,,,,,,,,,,Tashkent,,
704,,,Female,,+15490999472,Rogersbury,bkim@hotmail.com,2000-06-10 00:00:00,Data Science,99,inactive,,,246.0,2015-12-01 10:53:11,"BROKEN,ADDRESS,DATA,,,","create, kind",2.0,2.0,5.0,"management, point",5.0,678.0,589.0,Dell,2016.0,Xiaomi,2018.0,,,
705,Blake Schneider,22,Female,50.0,+14162053111,North Paultown,,1985-10-08 00:00:00,Data Science,110,inactive,37.0,excellent,93.0,2011-02-09 05:02:20,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
706,Jessica Mann,20,Male,96.0,+12671353325,Brookefort,,1981-01-01 14:52:58,Data Science,110,active,15.5,good,264.0,1988-09-20 12:48:00,"BROKEN,ADDRESS,DATA,,,","side, with",1.0,4.0,5.0,"he, guess",5.0,945.0,417.0,Dell,2021.0,Apple,2018.0,,,
707,Ronald Bowman,18,Female,,+17637901275,Sharonhaven,,2022-04-28 03:04:10,Data Science,,pending,2.78,,243.0,1997-07-28 01:41:45,"48855 Griffith Flats Apt. 769, Port Lindseymouth","let, option",3.0,3.0,2.0,"painting, tonight",0.0,949.0,1167.0,Dell,2024.0,Samsung,2019.0,,,
708,,21,Male,70.0,+18503801632,Lake Jonathan,,2024-05-20 00:00:00,Data Science,65,inactive,2.74,good,72.0,1987-12-20 00:00:00,"5025 Stephanie Tunnel Apt. 091, Paulbury","your, likely",5.0,2.0,5.0,"senior, now",2.0,1401.0,260.0,HP,2018.0,Samsung,2019.0,,,
709,Amanda Cortez,20,Female,89.0,+12754276850,South Jeffrey,,,Data Science,91,inactive,37.0,good,142.0,2024-04-05 00:00:00,"BROKEN,ADDRESS,DATA,,,","assume, month",4.0,1.0,3.0,"real, bring",1.0,1227.0,875.0,Lenovo,2020.0,Xiaomi,2022.0,,,
711,,20,Female,62.0,,West Mark,codycarroll@hotmail.com,,Data Science,110,pending,15.5,excellent,95.0,2024-03-30 06:45:00,"696 Roth Falls Suite 393, Port Joseph","our, thing",2.0,3.0,1.0,"between, information",0.0,888.0,1339.0,Lenovo,2020.0,Apple,2020.0,,,
712,Mr. Timothy Herrera,18,Female,,+13162651050,East Tammy,,2022-12-28 14:26:00,Data Science,77,pending,0.0,good,64.0,1989-09-30 00:00:00,"Apartment 13, Cobbfort district, Tashkent, UZ, 100837","manage, nature",1.0,5.0,4.0,"score, difference",3.0,640.0,244.0,Dell,2024.0,Samsung,2018.0,Tashkent,Cobbfort district,100837
713,Johnny Alexander,18,Unknown,,,Port Natashastad,,1974-03-26 20:31:00,Python,110,inactive,0.0,excellent,243.0,1977-08-16 00:00:00,UZ 100627 Tashkent Burkeside,"of, wrong",5.0,2.0,2.0,"everybody, education",0.0,1148.0,817.0,Lenovo,2015.0,Samsung,2024.0,,,
714,Marcus Sanchez,21,Female,,,Lake Jasonmouth,,1980-07-14 00:00:00,Data Science,,pending,,excellent,5800.0,2018-11-06 10:50:00,UZ 100938 Tashkent New Aliciaview,"save, beat",1.0,2.0,4.0,"usually, yard",1.0,1394.0,262.0,HP,2024.0,Xiaomi,2021.0,,,
715,Brian Payne,18,Male,81.0,+13078539838,New Mary,,1991-03-02 00:00:00,Data Science,110,pending,15.5,average,143.0,1976-03-03 00:00:00,"26959 Mark Coves Apt. 082, North Thomasberg","PM, toward",4.0,3.0,2.0,"dark, resource",0.0,460.0,662.0,Dell,2020.0,Apple,2024.0,,,
716,Kathy Wright,20,Male,,,West Davidchester,,2022-06-28 00:00:00,Data Science,111,active,0.0,excellent,82.0,1991-04-15 00:00:00,"BROKEN,ADDRESS,DATA,,,","when, avoid",4.0,3.0,5.0,"job, account",0.0,775.0,1043.0,Dell,2017.0,Samsung,2019.0,,,
717,,,Female,,+10163639556,Lake Rebecca,,,Data Science,,pending,,good,210.0,,"Apartment 4, South Christopher district, Tashkent, UZ, 100917","to, name",2.0,1.0,3.0,"government, dark",1.0,721.0,1194.0,Lenovo,2022.0,Xiaomi,2020.0,Tashkent,South Christopher district,100917
718,Sara Contreras,18,Unknown,,+12398906741,Port Meganberg,,,Data Science,110,pending,0.0,,79.0,1970-08-16 00:00:00,UZ 100007 Tashkent Mclaughlinstad,"foreign, school",3.0,1.0,4.0,"want, business",2.0,409.0,1423.0,HP,2023.0,Apple,2023.0,,,
719,Rodney Jackson,20,Unknown,87.0,+19599007842,Ramirezchester,ann40@morales-wolf.com,1998-11-09 00:00:00,Data Science,110,inactive,37.0,average,5400.0,1985-04-13 00:00:00,"Apartment 20, North Katieville district, Tashkent, UZ, 100714",,,,,,,,,,,,,Tashkent,North Katieville district,100714
720,Amanda Miller,18,Male,68.0,,West Matthewshire,,2009-06-16 00:00:00,Data Science,110,pending,0.0,average,240.0,2008-12-02 18:43:00,UZ 100243 Tashkent Meganhaven,,,,,,,,,,,,,,,
721,Cody Wilson,19,Female,95.0,+11135096348,North Kristin,daviskevin@aguilar-moran.com,2022-06-13 04:10:10,Python,117,pending,0.0,,193.0,1979-09-24 06:40:43,UZ 100355 Tashkent New Jenniferport,"place, become",1.0,3.0,1.0,"much, anything",5.0,1106.0,597.0,Dell,2019.0,Xiaomi,2021.0,,,
722,Danielle Brown,19,Unknown,77.0,+10323511177,Gibsonport,,2002-12-06 00:00:00,Data Science,81,pending,15.5,excellent,57.0,1980-03-31 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
723,William Davis,18,Male,,+18968311482,Scottfurt,,2023-11-14 00:00:00,Data Science,61,inactive,0.0,excellent,102.0,1976-09-03 23:57:00,"Apartment 5, West Austin district, Tashkent, UZ, 100839","off, because",5.0,4.0,5.0,"government, exactly",4.0,1151.0,296.0,Lenovo,2023.0,Apple,2023.0,Tashkent,West Austin district,100839
724,James Perez,20,Female,82.0,+13263406267,East Andrew,,1980-03-14 00:00:00,Data Science,,inactive,,average,60.0,1970-12-19 00:00:00,"63452 Johnny Ports Suite 957, North Maria",,,,,,,,,,,,,,,
726,Jason Cunningham,,Female,63.0,+13906449769,Williamsonstad,,2024-08-10 00:00:00,Data Science,110,active,,average,263.0,,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
727,Molly Hernandez,19,Male,75.0,+11424375779,Port Heatherbury,,2000-11-30 00:00:00,Data Science,62,active,37.0,,194.0,1986-06-05 21:08:00,"479 Kimberly Dale Apt. 159, Newtonstad","society, sometimes",5.0,1.0,4.0,"detail, certain",5.0,202.0,448.0,HP,2022.0,Samsung,2022.0,,,
728,,18,Male,90.0,,West Tammie,,1998-09-18 04:51:00,Data Science,,inactive,15.5,excellent,62.0,,"BROKEN,ADDRESS,DATA,,,","whole, century",4.0,2.0,1.0,"analysis, receive",5.0,1026.0,1286.0,HP,2016.0,Apple,2023.0,,,
729,Glenn Nguyen,21,Unknown,65.0,+16256457646,Davidland,,2010-10-30 00:00:00,Python,,pending,,average,180.0,2005-01-15 00:00:00,"2360 Bass Gateway, Port Wesley",,,,,,,,,,,,,,,
730,,18,Male,81.0,+11549404835,Lake Joseph,bdelgado@gmail.com,2020-04-02 00:00:00,Data Science,,active,0.0,good,58.0,1990-01-07 20:29:00,UZ 100825 Tashkent Carlosberg,,,,,,,,,,,,,,,
732,Andrea Parsons,19,Male,76.0,+18533230304,Robertstad,,2012-09-04 21:49:24,Python,105,inactive,-2.0,excellent,219.0,2002-11-05 17:42:04,"Brianberg 11-kv, dom 28, Tashkent",,,,,,,,,,,,,Tashkent,,
733,Ann Ford,18,Female,68.0,+15621852442,Nealmouth,,2018-01-24 00:00:00,Python,,active,37.0,excellent,193.0,2011-02-20 00:00:00,"BROKEN,ADDRESS,DATA,,,","deep, understand",4.0,3.0,2.0,"region, reach",3.0,1105.0,1139.0,HP,2017.0,Xiaomi,2019.0,,,
734,,20,Unknown,,,Port Joshuaborough,,1990-06-18 00:00:00,Python,118,inactive,,,182.0,1980-07-30 00:00:00,"34007 Young Courts, South Kennethborough","wait, reduce",2.0,2.0,5.0,"face, after",4.0,734.0,1086.0,HP,2024.0,Samsung,2020.0,,,
736,Roy Buchanan,18,Unknown,90.0,+11806749803,South Ivanland,lisa49@gilbert-morris.com,2019-09-22 04:47:00,Data Science,,inactive,-2.0,good,292.0,1977-03-22 00:00:00,UZ 100284 Tashkent South Elizabethburgh,"must, add",1.0,5.0,4.0,"them, laugh",5.0,959.0,459.0,Lenovo,2024.0,Apple,2019.0,,,
739,Joshua Phillips,18,Male,,,Ingramview,stephen59@love.com,2013-09-01 00:00:00,Data Science,110,pending,15.5,excellent,6700.0,1995-02-03 00:00:00,"Apartment 21, North Amandachester district, Tashkent, UZ, 100894",,,,,,,,,,,,,Tashkent,North Amandachester district,100894
740,,20,Male,69.0,+16217635302,Stephenfurt,gibsonjacob@garcia-curtis.info,1989-12-02 00:00:00,Data Science,100,active,37.0,good,11000.0,1992-06-19 00:00:00,"BROKEN,ADDRESS,DATA,,,","also, suggest",3.0,5.0,4.0,"glass, gun",5.0,568.0,1500.0,Lenovo,2017.0,Apple,2021.0,,,
741,Melinda Wright,19,Unknown,56.0,,East Jason,,1992-03-25 00:00:00,Python,110,active,15.5,average,96.0,1985-02-20 16:33:10,"Port Angelfort 6-kv, dom 20, Tashkent","as, job",2.0,1.0,3.0,"man, upon",3.0,924.0,1178.0,Lenovo,2019.0,Samsung,2018.0,Tashkent,,
